T,P,S,PT,Y,BAI,DBH,H,Hc,SMx,t60,t300,L16,L17
B104,B1,B,NB,1984,2.615815707,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1985,3.481440722,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1986,3.8301041,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1987,4.584032929,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1988,4.815232157,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1989,3.430496656,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1990,3.446839221,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1991,4.212285129,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1992,2.456926517,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1993,3.425906789,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1994,4.753546986,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1995,3.255051272,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1996,3.966238734,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1997,5.249836944,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1998,6.558882054,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,1999,7.613470725,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2000,6.027334001,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2001,3.247165875,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2002,3.114735178,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2003,3.92798356,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2004,4.532501385,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2005,4.99890223,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2006,4.064482619,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2007,2.967925412,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2008,2.530640847,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2009,2.911738027,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2010,2.996325409,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2011,5.720714558,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2012,3.177017252,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2013,2.731979237,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2014,5.335492467,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2015,7.290269956,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2016,4.014477889,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2017,5.35313251,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B104,B1,B,NB,2018,5.304817957,24.9,11.9,49.5798319327731,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1973,2.265967949,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1974,2.688182294,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1975,3.74936831,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1976,2.289039806,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1977,2.838868785,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1978,2.380783736,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1979,2.63613867,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1980,3.13276792,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1981,3.134555486,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1982,4.094956068,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1983,2.780507419,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1984,3.384302677,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1985,3.344486132,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1986,3.133503053,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1987,4.916089848,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1988,2.66223588,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1989,3.907512943,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1990,2.941972715,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1991,3.282122376,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1992,3.046339564,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1993,2.802866134,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1994,2.140847739,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1995,2.062754028,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1996,2.075477479,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1997,3.020374301,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1998,2.294446487,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,1999,3.161720838,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2000,3.046490361,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2001,2.01324567,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2002,2.507945982,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2003,1.843474003,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2004,1.559436328,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2005,2.252961756,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2006,1.723116447,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2007,2.922105283,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2008,2.643590528,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2009,1.453963638,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2010,1.509660934,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2011,2.731639945,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2012,2.749961713,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2013,1.228086267,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2014,2.363947941,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2015,2.118203139,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2016,2.441177713,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2017,2.245575871,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B105,B1,B,NB,2018,2.204568662,16.75,11.2,39.2857142857143,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1973,2.278901886,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1974,2.544715182,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1975,3.094704383,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1976,1.964943683,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1977,1.356197274,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1978,1.155015964,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1979,1.409192801,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1980,1.348044841,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1981,1.142232823,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1982,1.508944651,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1983,1.447394567,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1984,0.763906528,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1985,0.693541136,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1986,0.916009878,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1987,1.73272972,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1988,1.299347014,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1989,1.644384993,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1990,1.316720021,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1991,1.514247659,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1992,2.021863058,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1993,1.923597182,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1994,1.589070971,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1995,1.20850472,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1996,0.978998811,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1997,1.495599165,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1998,0.790801703,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,1999,1.310317455,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2000,1.157139681,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2001,0.280101259,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2002,0.842151035,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2003,0.925535187,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2004,1.536427303,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2005,1.790355954,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2006,1.92586227,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2007,1.360494973,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2008,1.49198005,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2009,1.834589579,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2010,2.015243723,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2011,2.752050873,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2012,2.04932372,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2013,1.245148257,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2014,2.506148991,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2015,2.877535508,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2016,2.021740536,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2017,2.52364452,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B106,B1,B,NB,2018,2.230530784,14.25,9.3,44.0860215053763,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1989,2.630672299,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1990,2.03529965,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1991,2.684864772,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1992,3.212960214,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1993,2.627527564,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1994,3.221640434,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1995,2.264192949,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1996,2.41939391,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1997,3.002734258,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1998,2.845654626,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,1999,5.939872062,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2000,3.8965802,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2001,3.39933834,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2002,2.927260636,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2003,3.143945706,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2004,0.754142458,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2005,1.485109387,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2006,1.69850521,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2007,2.425711652,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2008,2.149216941,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2009,0.963212308,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2010,4.00771404,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2011,5.207767876,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2012,4.417522236,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2013,2.41103099,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2014,2.588449293,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2015,3.842830691,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2016,4.609938502,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2017,3.307644675,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B107,B1,B,NB,2018,4.640584739,12.85,9.4,41.4893617021277,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1973,0.860560768,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1974,0.864487758,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1975,0.903233021,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1976,1.222597905,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1977,0.737253256,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1978,0.387286118,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1979,0.282140153,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1980,1.168078706,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1981,1.210631579,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1982,1.93769665,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1983,1.519764296,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1984,1.165354945,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1985,1.245239363,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1986,0.625343442,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1987,1.664085921,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1988,1.789049052,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1989,2.029984075,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1990,1.629572384,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1991,2.293236973,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1992,3.092835136,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1993,3.172465085,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1994,3.09392841,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1995,2.365672675,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1996,1.251745602,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1997,3.012448063,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1998,3.751667956,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,1999,3.257127865,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2000,3.465377759,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2001,2.562408632,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2002,3.538539169,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2003,3.229582381,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2004,3.97424037,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2005,3.980130857,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2006,3.256298485,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2007,4.438457809,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2008,3.425793691,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2009,2.05326956,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2010,3.149933582,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2011,2.892379533,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2012,2.48409501,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2013,1.39274028,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2014,2.026440359,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2015,3.450854176,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2016,3.482527713,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2017,3.365072989,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B108,B1,B,NB,2018,3.243772955,15.95,9,31.1111111111111,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1973,1.302023651,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1974,1.908894528,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1975,1.18469459,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1976,1.321306746,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1977,1.78308945,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1978,1.565747787,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1979,1.438117444,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1980,1.845748516,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1981,2.220933218,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1982,2.61694668,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1983,2.843166484,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1984,2.543518235,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1985,2.797362063,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1986,1.976489036,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1987,3.769185476,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1988,2.579294692,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1989,2.593548098,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1990,2.353131437,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1991,2.548962615,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1992,2.752333616,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1993,2.532478679,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1994,3.243289149,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1995,1.524693455,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1996,1.983928327,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1997,2.109350131,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1998,1.360853115,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,1999,2.82140153,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2000,3.294324322,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2001,2.323069537,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2002,2.533389741,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2003,2.563303986,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2004,1.612551235,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2005,1.283265201,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2006,2.129446899,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2007,2.110600484,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2008,1.275483476,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2009,1.165468043,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2010,1.837269357,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
B109,B1,B,NB,2011,2.167620391,13.45,9.7,38.1443298969072,0,0,0,1137.39583333333,1432.82894736842
